WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       CALI       BIT        GR         FFDC       NFDC       RHOB       DRHO        FCNL       NCNL       NPHI       TENS       
M          IN         IN         GAPI       CPS        CPS        G/CC       G/CC        CPS        CPS        LS         LB         
5148.273   11.67365   8.500000   63.3301    475.702    660.6862   2.460509   0.232545    557.446    589.7397   2.1170     5370.135   
5148.121   11.39681   8.500000   65.0444    468.587    658.3286   2.472981   0.232602    578.607    597.3972   1.9133     5430.524   
5147.969   10.65858   8.500000   67.4795    459.897    653.8134   2.483127   0.230655    589.629    601.2968   1.9668     5468.955   
5147.816   10.86950   8.500000   69.4445    451.084    652.2228   2.493649   0.232508    592.771    605.8196   1.8893     5489.694   
5147.664   10.77722   8.500000   70.5544    446.969    652.5061   2.502790   0.234699    599.258    612.5227   1.9169     5473.225   
5147.512   10.94274   8.500000   71.2282    447.308    659.0582   2.511216   0.242805    606.255    619.3008   1.8758     5379.895   
5147.359   10.92809   8.500000   72.7458    445.483    664.9263   2.519488   0.250948    613.491    627.0206   1.8637     5304.255   
5147.207   10.93541   8.500000   74.9958    445.917    669.6959   2.522524   0.256660    619.987    630.0778   1.8140     5257.895   
5147.055   10.92809   8.500000   78.0065    448.781    667.3472   2.516332   0.252477    627.419    632.5045   1.7446     5281.075   
5146.901   10.94860   8.500000   79.3771    452.897    661.3529   2.505013   0.243195    633.474    634.3507   1.6944     5285.345   
5146.749   10.92223   8.500000   78.7761    453.831    655.2960   2.495860   0.235181    634.874    637.1576   1.7136     5306.694   
5146.597   10.85485   8.500000   74.8834    454.020    652.7479   2.494526   0.231877    627.805    635.1359   1.8391     5340.854   
5146.444   10.82995   8.500000   70.4119    445.480    649.0195   2.505373   0.230938    610.122    632.2987   2.0626     5333.535   
5146.292   10.63514   8.500000   66.5222    426.080    642.1943   2.525910   0.231098    590.578    627.1920   2.4275     5345.734   
5146.140   10.48720   8.500000   67.2821    408.305    632.8180   2.540654   0.227458    570.221    620.8833   2.7305     5411.005   
5145.987   10.45937   8.500000   70.8603    405.018    622.1158   2.537391   0.214976    557.978    613.6160   2.9286     5440.284   
5145.835   10.55311   8.500000   74.0688    412.862    618.0424   2.518723   0.205715    555.290    607.5503   2.7623     5406.734   
5145.683   10.56190   8.500000   74.2608    431.257    623.8677   2.496638   0.204757    557.751    598.4796   2.5113     5328.044   
5145.530   10.56190   8.500000   69.9040    448.858    635.4343   2.481893   0.211944    557.462    586.6367   2.3236     5270.095   
5145.378   10.55311   8.500000   61.8499    458.285    647.8197   2.479301   0.223747    555.461    586.0787   2.2490     5242.645   
5145.226   10.64979   8.500000   57.5351    460.883    657.2502   2.484299   0.234561    565.559    592.3751   2.2312     5249.659   
5145.073   10.90905   8.500000   61.6225    456.917    656.8326   2.494963   0.235762    574.795    596.7734   2.0816     5297.544   
5144.921   10.75232   8.500000   70.6679    442.709    653.8322   2.516366   0.238290    569.599    590.1252   2.1429     5337.194   
5144.769   10.81677   8.500000   81.2524    422.763    654.4735   2.547943   0.248312    539.498    569.2657   2.3626     5321.335   
5144.616   10.82556   8.500000   87.0249    407.974    658.4327   2.577880   0.260413    494.326    542.5648   3.0692     5316.455   
5144.464   10.81677   8.500000   85.9343    402.300    663.8065   2.595180   0.269929    447.755    527.7114   4.1921     5326.215   
5144.312   10.81091   8.500000   82.9369    401.539    663.3131   2.598196   0.269693    426.754    523.8887   5.1117     5315.234   
5144.158   10.77722   8.500000   82.7132    394.696    646.1262   2.597704   0.251430    419.642    524.6002   5.6211     5296.935   
5144.006   10.47401   8.500000   84.6416    377.842    627.9885   2.603732   0.236621    418.677    528.9679   5.9601     5336.584   
5143.854   10.22354   8.500000   88.0540    363.702    614.7133   2.615802   0.226584    417.020    531.6550   6.3990     5352.444   
5143.701   10.35537   8.500000   91.3477    353.117    607.0483   2.627616   0.222116    415.877    534.0120   6.5011     5352.444   
5143.549   10.38174   8.500000   94.3708    345.835    602.0308   2.635159   0.219421    412.536    537.3776   6.8104     5298.765   
5143.396   10.21036   8.500000   94.3124    335.778    584.5950   2.637124   0.201029    401.253    533.6260   7.7421     5344.515   
5143.244   10.18399   8.500000   91.8555    322.361    561.9244   2.639729   0.176490    366.332    520.7190   9.5542     5313.404   
5143.092   10.16642   8.500000   91.8103    315.694    558.6177   2.639464   0.175789    313.561    502.3949   13.0101    5336.584   
5142.939   10.24991   8.500000   94.1287    336.028    579.0455   2.625125   0.192997    252.851    481.2555   17.9631    5362.814   
5142.787   10.51357   8.500000   98.0166    369.726    610.2269   2.601717   0.217248    205.439    459.4830   22.6825    5435.404   
5142.635   10.53261   8.500000   101.5439   395.519    640.1677   2.585830   0.243358    181.632    433.0437   24.9003    5474.750   
5142.482   10.51357   8.500000   100.9164   403.998    650.1470   2.583065   0.251903    182.570    412.0208   23.3435    5496.404   
5142.330   10.61903   8.500000   97.7221    397.867    648.4135   2.589680   0.252752    203.779    408.1367   19.2715    5358.544   
5142.178   10.64979   8.500000   94.4473    388.007    642.2424   2.599106   0.249863    236.941    414.8572   15.3597    5314.624   
5142.025   10.64539   8.500000   92.2985    382.336    637.1820   2.595068   0.246268    264.013    424.4938   12.6138    5257.284   
5141.873   10.64539   8.500000   92.7432    396.488    632.3434   2.573670   0.232705    275.332    424.9902   11.2635    5288.699   
5141.721   11.04527   8.500000   93.6691    411.293    634.8406   2.545555   0.228637    267.523    406.9953   10.6889    5317.675   
5141.567   11.62092   8.500000   91.0448    428.584    640.1608   2.522617   0.227306    250.953    387.3339   10.7160    5310.354   
5141.415   11.61652   8.500000   85.3089    440.523    644.4833   2.506392   0.227377    241.431    383.2534   11.3308    5326.520   
5141.263   11.62092   8.500000   76.4300    446.628    647.3000   2.500919   0.228231    242.836    392.5157   11.7093    5331.704   
5141.110   11.62092   8.500000   69.0032    446.213    653.0190   2.498287   0.235686    262.004    419.5706   11.2681    5391.484   
5140.958   11.60774   8.500000   66.3627    458.641    657.8137   2.491281   0.236242    299.490    451.6873   10.0018    5435.404   
5140.806   11.48909   8.500000   67.4250    463.086    657.5724   2.483693   0.234012    334.679    475.3513   8.5772     5435.404   
5140.653   10.94274   8.500000   70.6637    458.549    652.1401   2.486797   0.229125    355.768    484.0126   7.8124     5452.484   
5140.501   10.73767   8.500000   74.2158    443.267    645.1383   2.500922   0.226976    354.562    476.5347   7.6245     5506.774   
5140.349   10.69812   8.500000   77.8935    431.313    645.0419   2.520955   0.232314    337.700    464.3054   8.0627     5568.385   
5140.196   10.73767   8.500000   80.6967    424.320    650.7097   2.536782   0.242811    323.583    461.0857   8.7340     5614.135   
5140.044   10.75232   8.500000   82.5066    425.019    654.2878   2.542234   0.247013    319.649    463.4958   9.2719     5649.210   
5139.892   10.80359   8.500000   84.7834    425.657    650.8492   2.539620   0.242360    317.776    466.5123   9.5659     5692.824   
5139.739   10.82556   8.500000   87.0483    425.367    647.5632   2.537730   0.238313    318.971    471.1124   9.6489     5745.895   
5139.587   10.96178   8.500000   87.6439    424.568    650.0507   2.538850   0.241857    321.710    470.6302   9.3900     5775.784   
5139.435   11.08921   8.500000   87.4732    429.950    657.9468   2.539994   0.249319    324.414    466.3407   8.9839     5445.164   
5139.282   11.13315   8.500000   86.7562    434.495    664.0967   2.541286   0.254906    323.862    460.9515   8.7565     5205.435   
5139.130   11.15952   8.500000   86.3864    432.116    665.1361   2.546224   0.257295    322.767    461.6539   8.7256     5134.064   
5138.977   11.19175   8.500000   85.4848    424.524    661.4470   2.554541   0.256241    330.489    472.3049   8.4953     5163.955   
5138.824   11.19175   8.500000   85.4848    424.524    661.4470   2.554541   0.256241    330.489    472.3049   8.4953     5163.955   
5138.672   11.01451   8.500000   83.7603    418.372    659.7139   2.559810   0.256990    353.926    488.6360   7.8356     5244.475   
5138.520   10.94860   8.500000   81.7828    420.443    658.4385   2.554730   0.254404    383.792    503.9542   6.7643     5298.765   
5138.367   10.96178   8.500000   80.3755    427.499    653.9011   2.538146   0.245363    410.508    513.7748   5.7381     5349.699   
5138.215   11.05992   8.500000   79.7074    434.871    645.5975   2.517229   0.231384    425.155    516.6849   5.0743     5384.164   
5138.062   11.08042   8.500000   81.8929    441.676    641.1605   2.495782   0.222582    427.261    517.7151   4.8975     5396.364   
5137.910   11.08042   8.500000   83.3625    456.472    642.1117   2.474290   0.217225    425.607    519.2808   4.8848     5329.875   
5137.758   11.10386   8.500000   84.6093    474.412    650.3612   2.447289   0.220071    424.894    512.9634   4.8097     5288.699   
5137.605   11.29135   8.500000   83.7043    507.259    659.4470   2.408606   0.218160    422.329    509.7340   4.6662     5250.575   
5137.453   11.46272   8.500000   81.3927    546.689    663.8306   2.361251   0.208676    424.692    512.9233   4.6709     5214.584   
5137.301   11.48470   8.500000   75.4174    576.385    662.3241   2.320497   0.196230    425.178    519.8330   4.8985     5219.465   
5137.148   11.47591   8.500000   70.7710    593.641    662.0404   2.294820   0.189980    417.026    519.2383   5.2914     5273.755   
5136.996   11.48909   8.500000   71.6588    599.115    658.7521   2.287066   0.184030    399.993    508.6296   5.7000     5298.155   
5136.844   11.35287   8.500000   78.0694    585.549    655.5260   2.294094   0.184551    377.709    486.8420   6.1086     5342.380   
5136.691   11.40999   8.500000   85.2432    571.309    651.2468   2.307314   0.184057    358.950    468.1355   6.2636     5395.755   
5136.539   11.80548   8.500000   89.9739    559.346    647.0118   2.316514   0.182894    352.702    457.7980   6.1188     5364.645   
5136.387   11.89776   8.500000   88.9975    555.659    643.7682   2.313809   0.180061    349.602    454.0115   6.1420     5315.540   
5136.233   11.88018   8.500000   85.3059    576.474    648.5173   2.298113   0.178788    342.050    450.3293   6.4632     5265.215   
5136.081   11.88457   8.500000   85.2260    599.192    656.2377   2.281586   0.180845    330.548    446.1169   6.9714     5254.234   
5135.929   12.08232   8.500000   87.8887    611.137    665.9182   2.278924   0.189003    321.095    443.1637   7.3155     5301.814   
5135.776   12.09550   8.500000   89.6983    607.087    675.1207   2.294528   0.201674    325.939    451.0416   7.3832     5283.515   
5135.624   12.09550   8.500000   91.1444    585.078    678.3810   2.321445   0.213034    337.117    459.1870   7.1944     5364.949   
5135.472   12.02958   8.500000   94.5049    564.680    677.7684   2.338485   0.219378    342.032    463.8399   7.1402     5403.075   
5135.319   12.05595   8.500000   99.4161    570.009    671.0146   2.331439   0.209226    334.806    458.9727   7.3540     5445.774   
5135.167   12.10868   8.500000   103.3306   580.135    660.3861   2.304528   0.192511    320.375    447.9099   7.7172     5482.069   
5135.015   12.08525   8.500000   106.3506   601.843    653.2151   2.274336   0.176147    307.870    436.1069   8.0381     5439.675   
5134.862   12.30642   8.500000   107.0423   614.874    650.2777   2.254741   0.168143    305.046    433.6634   8.1028     5321.029   
5134.710   12.31961   8.500000   107.4884   611.871    647.5326   2.251235   0.165624    301.363    430.2421   8.3046     5274.364   
5134.558   12.46462   8.500000   109.7084   603.369    644.5551   2.252531   0.164612    291.080    423.4066   8.7174     5253.624   
5134.405   12.61256   8.500000   112.5747   603.836    639.2030   2.246058   0.157566    272.865    409.4778   9.3120     5237.155   
5134.253   12.94945   8.500000   113.0916   610.118    631.2769   2.228466   0.145185    256.164    392.3038   9.6966     5293.885   
5134.101   13.17649   8.500000   109.2177   625.157    625.8768   2.213051   0.133219    246.095    379.7437   9.8166     5351.835   
5133.948   13.16916   8.500000   103.1447   617.734    622.9365   2.219009   0.131715    246.901    379.7573   9.6783     5409.479   
5133.796   13.19846   8.500000   97.4836    587.058    622.0663   2.251445   0.140738    259.759    391.1885   9.1511     5398.500   
5133.643   12.95238   8.500000   93.3262    551.920    622.1494   2.295928   0.153181    279.827    408.4481   8.5369     5347.564   
5133.490   12.86157   8.500000   93.1424    525.990    626.1340   2.335749   0.168071    298.563    424.3910   7.8478     5340.244   
5133.338   12.86010   8.500000   95.1459    512.887    630.4333   2.358847   0.178768    316.066    437.1144   7.2052     5305.475   
5133.186   12.86010   8.500000   97.7030    515.487    632.7804   2.365031   0.180829    328.600    445.0203   6.7444     5287.175   
