WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       GR         CALI       FFDC       NFDC       RHOB       DRHO        NPHI       FCNL       NCNL        TENS       
M          GAPI       IN         CPS        CPS        G/CC       G/CC        %LS        CPS        CPS         LB         
3450.842   79.6000    9.07000    290.200    452.0000   2.561000   0.007000    13.07000   230.2000   373.9000    3709.000   
3450.690   81.3000    9.09000    294.100    456.5000   2.552000   0.010000    13.61000   220.8000   374.7000    3709.000   
3450.537   82.3000    9.09000    299.800    463.4000   2.547000   0.018000    14.06000   214.7000   365.6000    3699.000   
3450.385   80.8000    9.11000    301.500    466.8000   2.551000   0.024000    14.39000   221.8000   364.2000    3693.000   
3450.232   78.8000    9.12000    300.300    466.6000   2.557000   0.024000    14.54000   213.6000   357.8000    3698.000   
3450.080   78.7000    9.12000    299.700    466.3000   2.558000   0.022000    14.30000   229.4000   358.3000    3703.000   
3449.928   76.7000    9.12000    302.300    466.0000   2.551000   0.019000    13.59000   236.4000   375.7000    3706.000   
3449.775   68.4000    9.13000    307.600    465.9000   2.539000   0.017000    12.44000   262.1000   400.0000    3697.000   
3449.623   56.7000    9.13000    312.000    466.4000   2.529000   0.016000    10.90000   317.8000   447.3000    3703.000   
3449.471   48.2000    9.14000    313.200    466.9000   2.525000   0.017000    9.19000    364.2000   494.7000    3703.000   
3449.318   46.8000    9.12000    313.500    468.1000   2.523000   0.017000    7.83000    383.3000   493.6000    3723.000   
3449.166   49.5000    9.14000    317.900    470.5000   2.514000   0.016000    7.11000    391.4000   475.2000    3713.000   
3449.013   52.2000    9.14000    325.600    472.9000   2.503000   0.017000    7.00000    365.5000   487.2000    3705.000   
3448.861   54.0000    9.12000    330.100    473.4000   2.498000   0.020000    7.23000    365.9000   481.9000    3701.000   
3448.708   57.4000    9.13000    326.900    471.4000   2.506000   0.022000    7.51000    362.7000   478.7000    3693.000   
3448.556   63.0000    9.14000    316.000    465.8000   2.526000   0.021000    7.71000    372.3000   490.5000    3696.000   
3448.404   67.3000    9.12000    302.800    458.6000   2.546000   0.015000    7.86000    358.9000   484.3000    3692.000   
3448.251   68.5000    9.14000    294.700    454.3000   2.556000   0.011000    7.90000    366.6000   444.6000    3692.000   
3448.099   69.0000    9.14000    293.100    456.2000   2.558000   0.015000    7.88000    361.7000   473.9000    3698.000   
3447.946   72.6000    9.12000    292.500    461.4000   2.566000   0.025000    7.99000    321.8000   453.6000    3708.000   
3447.794   78.5000    9.14000    286.400    463.0000   2.589000   0.033000    8.57000    286.3000   431.2000    3710.000   
3447.642   81.4000    9.15000    276.500    459.1000   2.611000   0.030000    9.77000    275.0000   406.3000    3710.000   
3447.489   79.3000    9.19000    272.900    455.4000   2.613000   0.022000    10.96000   274.7000   404.1000    3717.000   
3447.337   76.0000    9.22000    279.800    458.2000   2.595000   0.021000    11.48000   271.8000   413.5000    3731.000   
3447.185   75.4000    9.23000    288.900    465.4000   2.579000   0.027000    11.42000   268.7000   409.4000    3728.000   
3447.032   78.1000    9.29000    293.100    469.4000   2.576000   0.032000    11.37000   256.8000   396.8000    3731.000   
3446.880   81.0000    9.34000    293.800    467.0000   2.577000   0.028000    11.72000   245.8000   384.3000    3725.000   
3446.728   81.0000    9.40000    296.000    464.4000   2.570000   0.024000    12.18000   240.6000   376.8000    3732.000   
3446.575   78.7000    9.41000    299.500    465.4000   2.560000   0.023000    12.54000   236.8000   375.7000    3723.000   
3446.422   75.8000    9.46000    300.300    466.1000   2.558000   0.024000    12.65000   233.6000   386.3000    3732.000   
3446.270   73.8000    9.48000    298.200    464.5000   2.562000   0.023000    12.78000   229.4000   370.5000    3732.000   
3446.118   72.4000    9.52000    295.000    460.8000   2.566000   0.018000    13.00000   226.3000   367.7000    3712.000   
3445.965   69.8000    9.56000    293.600    456.2000   2.562000   0.009000    13.20000   224.7000   359.5000    3701.000   
3445.813   65.7000    9.57000    297.200    453.4000   2.547000   0.001000    13.22000   222.3000   362.1000    3699.000   
3445.661   60.3000    9.60000    304.800    453.8000   2.525000   -0.004000   12.81000   242.1000   378.9000    3693.000   
3445.508   54.5000    9.60000    313.000    456.1000   2.503000   -0.006000   12.03000   260.0000   389.4000    3680.000   
3445.356   49.8000    9.61000    321.100    460.1000   2.486000   -0.003000   11.10000   270.5000   414.7000    3684.000   
3445.203   48.2000    9.61000    330.100    467.6000   2.473000   0.004000    10.49000   271.5000   396.8000    3702.000   
3445.051   50.8000    9.63000    339.000    476.9000   2.467000   0.014000    10.47000   253.6000   385.2000    3680.000   
3444.898   54.9000    9.65000    344.700    481.6000   2.468000   0.020000    10.99000   238.9000   383.1000    3668.000   
3444.746   58.0000    9.67000    344.900    479.8000   2.474000   0.022000    11.89000   218.9000   377.8000    3688.000   
3444.594   58.9000    9.68000    341.100    478.2000   2.481000   0.024000    12.78000   229.4000   367.3000    3699.000   
3444.441   58.2000    9.70000    335.200    480.3000   2.493000   0.029000    13.28000   229.4000   367.3000    3696.000   
3444.289   56.4000    9.68000    329.100    481.5000   2.507000   0.030000    13.09000   238.9000   374.7000    3696.000   
3444.137   54.9000    9.70000    326.700    477.4000   2.512000   0.023000    12.16000   262.1000   401.0000    3680.000   
3443.984   55.4000    9.70000    328.700    469.6000   2.503000   0.011000    11.01000   291.5000   430.2000    3654.000   
3443.832   59.0000    9.70000    331.500    462.6000   2.489000   0.002000    10.30000   263.5000   422.9000    3664.000   
3443.679   63.9000    9.70000    327.900    456.9000   2.486000   -0.001000   10.44000   265.6000   413.6000    3672.000   
3443.527   66.3000    9.70000    317.200    452.3000   2.498000   -0.003000   11.16000   261.0000   393.7000    3688.000   
3443.375   65.5000    9.71000    306.500    449.4000   2.514000   -0.004000   11.81000   253.1000   404.1000    3674.000   
3443.222   64.1000    9.71000    301.500    450.7000   2.523000   -0.002000   11.98000   260.4000   402.1000    3674.000   
3443.070   64.0000    9.71000    302.700    454.5000   2.523000   0.0         11.81000   258.5000   419.1000    3653.000   
3442.917   65.0000    9.71000    307.100    457.1000   2.519000   0.001000    11.66000   270.2000   412.7000    3651.000   
3442.765   66.3000    9.71000    311.600    459.4000   2.513000   0.003000    11.63000   260.6000   404.2000    3662.000   
3442.612   67.8000    9.71000    314.200    461.8000   2.512000   0.008000    11.72000   258.5000   406.3000    3662.000   
3442.460   68.7000    9.71000    312.500    462.5000   2.519000   0.011000    11.77000   256.8000   395.7000    3674.000   
3442.308   67.0000    9.71000    306.600    459.6000   2.532000   0.010000    11.61000   266.3000   406.2000    3669.000   
3442.155   63.0000    9.71000    300.200    455.2000   2.542000   0.006000    10.86000   308.3000   429.4000    3699.000   
3442.003   58.9000    9.71000    298.700    452.5000   2.539000   -0.001000   9.41000    356.8000   464.5000    3719.000   
3441.851   56.7000    9.72000    304.200    451.9000   2.524000   -0.005000   7.75000    365.6000   485.2000    3726.000   
3441.698   56.0000    9.71000    310.400    452.4000   2.509000   -0.005000   6.57000    396.8000   506.3000    3713.000   
3441.546   55.5000    9.72000    312.300    453.8000   2.504000   -0.002000   5.99000    403.1000   487.3000    3723.000   
3441.394   55.8000    9.70000    310.600    455.9000   2.511000   0.002000    5.60000    444.2000   515.6000    3717.000   
3441.241   57.3000    9.66000    307.000    457.7000   2.522000   0.007000    5.05000    462.5000   548.4000    3707.000   
3441.088   60.3000    9.63000    302.600    458.4000   2.535000   0.011000    4.39000    489.4000   566.2999    3723.000   
3440.936   63.3000    9.63000    298.800    458.0000   2.546000   0.012000    3.90000    508.4000   547.2999    3702.000   
3440.784   64.1000    9.61000    296.100    456.4000   2.554000   0.011000    3.69000    509.4000   558.9000    3707.000   
3440.631   62.5000    9.59000    292.800    455.0000   2.558000   0.008000    3.68000    480.0000   555.7000    3688.000   
3440.479   59.5000    9.59000    291.800    454.8000   2.555000   0.005000    3.83000    474.7000   540.0000    3682.000   
3440.327   56.5000    9.59000    299.500    456.5000   2.537000   0.001000    4.11000    470.5000   536.4000    3699.000   
3440.174   55.3000    9.59000    313.700    460.1000   2.511000   0.002000    4.41000    460.4000   530.5000    3699.000   
3440.021   56.5000    9.59000    321.900    464.2000   2.499000   0.008000    4.68000    440.0000   536.5000    3696.000   
3439.869   58.1000    9.58000    318.800    466.5000   2.507000   0.014000    5.26000    390.3000   515.9000    3696.000   
3439.717   57.1000    9.58000    313.600    465.0000   2.518000   0.012000    6.70000    297.8000   448.4000    3698.000   
3439.564   53.2000    9.58000    315.600    464.7000   2.513000   0.008000    9.37000    223.1000   375.0000    3718.000   
3439.412   49.9000    9.59000    325.100    468.6000   2.494000   0.008000    13.06000   167.7000   305.2000    3737.000   
3439.260   50.1000    9.58000    334.600    472.4000   2.481000   0.011000    16.34000   176.8000   283.3000    3718.000   
3439.107   52.2000    9.59000    336.800    472.2000   2.480000   0.014000    16.90000   223.9000   322.1000    3719.000   
3438.955   53.1000    9.59000    331.600    470.2000   2.489000   0.016000    14.63000   221.0000   394.7000    3718.000   
3438.803   51.9000    9.59000    324.500    471.0000   2.501000   0.018000    12.57000   182.1000   345.8000    3721.000   
3438.650   49.8000    9.59000    321.400    471.8000   2.509000   0.018000    12.78000   197.9000   292.6000    3719.000   
3438.498   48.8000    9.57000    323.300    470.6000   2.508000   0.016000    13.35000   245.2000   325.0000    3720.000   
3438.345   49.5000    9.55000    325.800    469.6000   2.503000   0.016000    11.76000   280.2000   402.1000    3713.000   
3438.193   50.9000    9.53000    323.500    469.8000   2.508000   0.020000    8.52000    350.5000   450.0000    3723.000   
3438.041   50.8000    9.55000    316.300    470.9000   2.523000   0.025000    6.31000    342.7000   471.5000    3719.000   
3437.888   48.0000    9.53000    309.000    471.8000   2.539000   0.027000    6.67000    271.5000   466.6000    3715.000   
3437.736   44.6000    9.55000    308.100    471.8000   2.543000   0.025000    9.19000    210.4000   318.9000    3718.000   
3437.583   42.7000    9.53000    313.800    471.2000   2.532000   0.020000    12.46000   213.6000   306.3000    3723.000   
3437.431   42.4000    9.52000    321.400    471.9000   2.513000   0.017000    14.10000   229.4000   338.9000    3728.000   
3437.278   42.0000    9.49000    328.600    475.1000   2.498000   0.019000    12.96000   244.2000   360.4000    3721.000   
3437.126   41.8000    9.47000    333.200    478.8000   2.492000   0.024000    10.73000   252.0000   385.1000    3721.000   
3436.974   43.2000    9.44000    334.600    481.2000   2.494000   0.029000    9.97000    229.7000   389.2000    3721.000   
3436.821   45.2000    9.40000    333.500    482.0000   2.502000   0.033000    11.16000   201.0000   329.7000    3725.000   
3436.669   45.5000    9.39000    328.700    479.7000   2.515000   0.034000    12.89000   215.9000   316.8000    3735.000   
3436.517   42.7000    9.39000    319.600    473.6000   2.533000   0.033000    13.48000   217.8000   319.1000    3718.000   
3436.364   38.2000    9.37000    305.100    465.6000   2.558000   0.031000    12.15000   255.3000   340.6000    3717.000   
3436.212   33.3000    9.38000    289.200    459.1000   2.584000   0.026000    9.58000    293.7000   359.3000    3723.000   
3436.059   29.2000    9.38000    278.400    454.6000   2.601000   0.022000    7.10000    309.3000   385.2000    3728.000   
3435.907   28.2000    9.37000    274.000    451.5000   2.605000   0.016000    5.16000    384.2000   419.7000    3728.000   
3435.754   32.8000    9.37000    275.400    448.7000   2.600000   0.009000    3.49000    468.7000   486.4000    3713.000   
3435.602   44.5000    9.38000    278.200    445.4000   2.589000   0.003000    2.26000    526.0000   547.2999    3706.000   
3435.450   60.1000    9.37000    279.100    442.0000   2.579000   -0.002000   1.85000    509.4000   546.7999    3703.000   
3435.297   75.6000    9.36000    278.500    439.7000   2.575000   -0.003000   2.20000    423.9000   513.6000    3710.000   
3435.145   86.5000    9.37000    277.200    440.8000   2.575000   0.0         3.77000    334.7000   477.0000    3718.000   
3434.993   91.1000    9.36000    275.300    444.8000   2.585000   0.009000    6.40000    309.3000   425.2000    3718.000   
3434.840   91.3000    9.36000    269.600    448.4000   2.605000   0.017000    8.91000    290.5000   421.0000    3713.000   
3434.688   89.1000    9.34000    261.400    446.9000   2.629000   0.017000    10.47000   275.7000   397.8000    3713.000   
3434.535   85.1000    9.34000    257.500    441.0000   2.636000   0.009000    10.86000   276.8000   411.5000    3760.000   
3434.383   79.8000    9.35000    260.100    436.7000   2.624000   0.0         10.53000   294.7000   434.3000    3732.000   
